Name,Rank,Casinos,Provider,Market,Date,NameInternal,ProviderInternal
Monopoly Live,60,20,Evolution Gaming,AT,2021-02-25,monopolylive,evolutiongaming
Trillionaire,61,11,Red Tiger,AT,2021-02-25,trillionaire,redtiger
Opal Fruits,62,25,Big Time Gaming,AT,2021-02-25,opalfruits,bigtimegaming
Skulls Heap,63,10,GONG Gaming Technologies,AT,2021-02-25,skullsheap,gonggamingtechnologies
John Hunter Tomb of the Scarab Queen,64,43,Pragmatic Play,AT,2021-02-25,johnhuntertombofthescarabqueen,pragmaticplay
Fruit Shop Megaways,65,38,NetEnt,AT,2021-02-25,fruitshopmegaways,netent
Cat Wilde and the Eclipse of the Sun God,66,32,Play'n Go,AT,2021-02-25,catwildeandtheeclipseofthesungod,playngo
Eastern Emeralds,67,31,Quickspin,AT,2021-02-25,easternemeralds,quickspin
Frost Queen Jackpots,68,13,Yggdrasil,AT,2021-02-25,frostqueenjackpots,yggdrasil
Reel Keeper,69,43,Red Tiger,AT,2021-02-25,reelkeeper,redtiger
Hotline 2,70,49,NetEnt,AT,2021-02-25,hotline2,netent
Mystery Reels,71,46,Red Tiger,AT,2021-02-25,mysteryreels,redtiger
Jammin' Jars,72,23,Push Gaming,AT,2021-02-25,jamminjars,pushgaming
Deadwood,73,29,Nolimit City,AT,2021-02-25,deadwood,nolimitcity
Sphinx Fortune,74,27,Booming Games,AT,2021-02-25,sphinxfortune,boominggames
Katmandu Gold,75,19,ELK Studios,AT,2021-02-25,katmandugold,elkstudios
Thor's Vengeance,76,17,Red Tiger,AT,2021-02-25,thorsvengeance,redtiger
Finn and the Swirly Spin,77,50,NetEnt,AT,2021-02-25,finnandtheswirlyspin,netent
Riches of Midgard: Land and Expand,78,43,NetEnt,AT,2021-02-25,richesofmidgardlandandexpand,netent
Great Rhino,79,41,Pragmatic Play,AT,2021-02-25,greatrhino,pragmaticplay
Gold Digger,80,33,iSoftBet,AT,2021-02-25,golddigger,isoftbet
Maui Mischief,81,16,Old Skool Studios,AT,2021-02-25,mauimischief,oldskoolstudios
The Dog House,82,41,Pragmatic Play,AT,2021-02-25,thedoghouse,pragmaticplay
Immortal Romance,83,35,Microgaming,AT,2021-02-25,immortalromance,microgaming
Fruit Shop (NetEnt),84,14,NetEnt,AT,2021-02-25,fruitshop,netent
Master Joker,85,37,Pragmatic Play,AT,2021-02-25,masterjoker,pragmaticplay
Chicago Gold,86,21,PearFiction,AT,2021-02-25,chicagogold,pearfiction
Holmes and the Stolen Stones,87,22,Yggdrasil,AT,2021-02-25,holmesandthestolenstones,yggdrasil
Willys Hot Chillies,88,43,NetEnt,AT,2021-02-25,willyshotchillies,netent
Deal or no Deal World,89,17,Endemol Shine Gaming,AT,2021-02-25,dealornodealworld,endemolshinegaming
Book of Adventure,90,14,StakeLogic,AT,2021-02-25,bookofadventure,stakelogic
Regal Beasts,91,26,Red Tiger,AT,2021-02-25,regalbeasts,redtiger
San Quentin,92,25,Nolimit City,AT,2021-02-25,sanquentin,nolimitcity
3 Devils Pinball,93,13,Crazy Tooth Studio,AT,2021-02-25,3devilspinball,crazytoothstudio
Dark King Forbidden Riches,94,43,NetEnt,AT,2021-02-25,darkkingforbiddenriches,netent
Dinosaur Rage,95,25,Quickspin,AT,2021-02-25,dinosaurrage,quickspin
Iron Bank,96,20,Relax Gaming,AT,2021-02-25,ironbank,relaxgaming
Street Fighter 2: The World Warrior,97,41,NetEnt,AT,2021-02-25,streetfighter2theworldwarrior,netent
Cowboys Gold,98,34,Pragmatic Play,AT,2021-02-25,cowboysgold,pragmaticplay
Books and Bulls,99,28,Gamomat,AT,2021-02-25,booksandbulls,gamomat
Book Of Crazy Chicken,100,24,Bally Wulff,AT,2021-02-25,bookofcrazychicken,ballywulff
Mega Wheel,1,14,Pragmatic Play,BE,2021-02-25,megawheel,pragmaticplay
Sweet Bonanza,2,5,Pragmatic Play,BE,2021-02-25,sweetbonanza,pragmaticplay
Infinity Dice,3,12,Air Dice,BE,2021-02-25,infinitydice,airdice
Starburst,4,7,NetEnt,BE,2021-02-25,starburst,netent
40 Super Hot,5,7,EGT,BE,2021-02-25,40superhot,egt
Take It Or Not Dice,6,14,GAMING1,BE,2021-02-25,takeitornotdice,gaming1
Lightning Roulette,7,4,Evolution Gaming,BE,2021-02-25,lightningroulette,evolutiongaming
Madame Destiny Megaways,8,4,Pragmatic Play,BE,2021-02-25,madamedestinymegaways,pragmaticplay
Book of Dead,9,4,Play'n Go,BE,2021-02-25,bookofdead,playngo
Book of Ra deluxe,10,5,Greentube,BE,2021-02-25,bookofradeluxe,greentube
6 Tokens of Gold,11,4,All41 Studios,BE,2021-02-25,6tokensofgold,all41studios
88 Fortunes,12,5,SG,BE,2021-02-25,88fortunes,sg
The Ruby,13,5,iSoftBet,BE,2021-02-25,theruby,isoftbet
1 Million Megaways BC,14,5,IronDog,BE,2021-02-25,1millionmegawaysbc,irondog
Khonsu God of Moon Mega Fire Blaze,15,5,Playtech,BE,2021-02-25,khonsugodofmoonmegafireblaze,playtech
Voodoo Dice,16,5,Endorphina,BE,2021-02-25,voodoodice,endorphina
Rainbow Jackpots,17,4,Red Tiger,BE,2021-02-25,rainbowjackpots,redtiger
Mega Spinner Slot,18,12,GAMING1,BE,2021-02-25,megaspinnerslot,gaming1
Alice in the Wild,19,12,Ruby Play,BE,2021-02-25,aliceinthewild,rubyplay
Aztec Gold Extra Gold Megaways,20,12,iSoftBet,BE,2021-02-25,aztecgoldextragoldmegaways,isoftbet
Mayan Cache,21,12,Ruby Play,BE,2021-02-25,mayancache,rubyplay
Mystery Reels,22,12,Red Tiger,BE,2021-02-25,mysteryreels,redtiger
Reel Diamonds,23,12,1X2gaming,BE,2021-02-25,reeldiamonds,1x2gaming
Djinn Of Storms,24,12,Playtech,BE,2021-02-25,djinnofstorms,playtech
Sisters Gift,25,12,Rarestone Gaming,BE,2021-02-25,sistersgift,rarestonegaming
Dicey Fruits,26,12,SYNOT,BE,2021-02-25,diceyfruits,synot
Adventures Of Doubloon Island,27,4,Triple Edge Studios,BE,2021-02-25,adventuresofdoubloonisland,tripleedgestudios
Defenders of the Realm,28,4,High 5 Games,BE,2021-02-25,defendersoftherealm,high5games
Crazy Time,29,0,Evolution Gaming,BE,2021-02-25,crazytime,evolutiongaming
Unicorn Reels,30,0,Wazdan,BE,2021-02-25,unicornreels,wazdan
Butterfly Lovers,31,0,Wazdan,BE,2021-02-25,butterflylovers,wazdan
9 Lions,32,0,Wazdan,BE,2021-02-25,9lions,wazdan
Ghosts and Graves,33,4,Air Dice,BE,2021-02-25,ghostsandgraves,airdice
Fishin' Frenzy Megaways,34,4,Blueprint,BE,2021-02-25,fishinfrenzymegaways,blueprint
Coins Of Fortune (Nolimit City),35,4,Nolimit City,BE,2021-02-25,coinsoffortune,nolimitcity
Multiplier Odyssey,36,4,Relax Gaming,BE,2021-02-25,multiplierodyssey,relaxgaming
Prosperity Ox,37,4,iSoftBet,BE,2021-02-25,prosperityox,isoftbet
20 Roosters,38,4,CT Gaming,BE,2021-02-25,20roosters,ctgaming
Book Of Merlin,39,4,1X2gaming,BE,2021-02-25,bookofmerlin,1x2gaming
Book of Cai Shen,40,4,iSoftBet,BE,2021-02-25,bookofcaishen,isoftbet
Gonzo's Quest Megaways,41,4,Red Tiger,BE,2021-02-25,gonzosquestmegaways,redtiger
Voodoo Magic (Pragmatic Play),42,4,Pragmatic Play,BE,2021-02-25,voodoomagic,pragmaticplay
Joker King,43,4,Pragmatic Play,BE,2021-02-25,jokerking,pragmaticplay
Neptunes Fortune Megaways,44,4,iSoftBet,BE,2021-02-25,neptunesfortunemegaways,isoftbet
Western Gold Megaways,45,4,iSoftBet,BE,2021-02-25,westerngoldmegaways,isoftbet
Take Olympus,46,5,Betsoft,BE,2021-02-25,takeolympus,betsoft
Sweet Bonanza Xmas,47,5,Pragmatic Play,BE,2021-02-25,sweetbonanzaxmas,pragmaticplay
Monopoly Live,48,5,Evolution Gaming,BE,2021-02-25,monopolylive,evolutiongaming
Cubes and Stars,49,6,Fazi,BE,2021-02-25,cubesandstars,fazi
Rapid Rush,50,9,GAMING1,BE,2021-02-25,rapidrush,gaming1
100 Super Hot,51,9,EGT,BE,2021-02-25,100superhot,egt
Books and Temples,52,9,Gamomat,BE,2021-02-25,booksandtemples,gamomat
Diamond Link Mighty Elephant,53,4,Greentube,BE,2021-02-25,diamondlinkmightyelephant,greentube
Mega Moolah,54,5,Microgaming,BE,2021-02-25,megamoolah,microgaming
Hot Fruits 27,55,5,Amatic Industries,BE,2021-02-25,hotfruits27,amaticindustries
Flashing Dice,56,6,Fazi,BE,2021-02-25,flashingdice,fazi
Immersive Roulette,57,0,Evolution Gaming,BE,2021-02-25,immersiveroulette,evolutiongaming
Wolf Gold,58,5,Pragmatic Play,BE,2021-02-25,wolfgold,pragmaticplay
Big Money Frenzy,59,5,Blueprint,BE,2021-02-25,bigmoneyfrenzy,blueprint
Craps Live (Evolution Gaming),60,5,Evolution Gaming,BE,2021-02-25,crapslive,evolutiongaming
Side Bet City,61,5,Evolution Gaming,BE,2021-02-25,sidebetcity,evolutiongaming
Fakir Slot,62,12,GAMING1,BE,2021-02-25,fakirslot,gaming1
Mega Fortune,63,4,NetEnt,BE,2021-02-25,megafortune,netent
Divine Fortune,64,5,NetEnt,BE,2021-02-25,divinefortune,netent
MegaJackpots Cleopatra,65,5,IGT,BE,2021-02-25,megajackpotscleopatra,igt
Trillionaire,66,5,Red Tiger,BE,2021-02-25,trillionaire,redtiger
Imperial Riches,67,4,NetEnt,BE,2021-02-25,imperialriches,netent
Super Fast Hot Hot,68,4,iSoftBet,BE,2021-02-25,superfasthothot,isoftbet
Mercy of the Gods,69,6,NetEnt,BE,2021-02-25,mercyofthegods,netent
Lovely Lady Deluxe,70,6,Amatic Industries,BE,2021-02-25,lovelyladydeluxe,amaticindustries
MegaJackpots Siberian Storm,71,6,IGT,BE,2021-02-25,megajackpotssiberianstorm,igt
Agent 51,72,6,Kalamba Games,BE,2021-02-25,agent51,kalambagames
Playboy Fortunes,73,4,Gameburger Studios,BE,2021-02-25,playboyfortunes,gameburgerstudios
Valley Of The Gods 2,74,5,Yggdrasil,BE,2021-02-25,valleyofthegods2,yggdrasil
Western Wilds,75,5,IronDog,BE,2021-02-25,westernwilds,irondog
Pure,76,11,Air Dice,BE,2021-02-25,pure,airdice
Quantum Roulette,77,11,Playtech,BE,2021-02-25,quantumroulette,playtech
Crazy Slots,78,11,Greentube,BE,2021-02-25,crazyslots,greentube
Battle Maidens Cleopatra,79,11,1X2gaming,BE,2021-02-25,battlemaidenscleopatra,1x2gaming
Sugar Skulls,80,11,Booming Games,BE,2021-02-25,sugarskulls,boominggames
Buffalo Rising Megaways,81,11,Blueprint,BE,2021-02-25,buffalorisingmegaways,blueprint
Megaways Jack,82,4,IronDog,BE,2021-02-25,megawaysjack,irondog
Joker Dice,83,9,MrSlotty,BE,2021-02-25,jokerdice,mrslotty
Medusa Megaways,84,5,NextGen,BE,2021-02-25,medusamegaways,nextgen
Fakir Dice,85,7,GAMING1,BE,2021-02-25,fakirdice,gaming1
Loot'EnKhamun,86,7,Bwin.Party,BE,2021-02-25,lootenkhamun,bwinparty
Genie Jackpots Megaways,87,7,Blueprint,BE,2021-02-25,geniejackpotsmegaways,blueprint
European Roulette Pro (Play'n Go),88,7,Play'n Go,BE,2021-02-25,europeanroulettepro,playngo
Mega Fortune Wheel,89,7,Bwin.Party,BE,2021-02-25,megafortunewheel,bwinparty
Divine Fortune Megaways,90,6,NetEnt,BE,2021-02-25,divinefortunemegaways,netent
Fu Fortunes Megaways,91,6,iSoftBet,BE,2021-02-25,fufortunesmegaways,isoftbet
Virtual Roulette,92,5,Smartsoft Gaming,BE,2021-02-25,virtualroulette,smartsoftgaming
Book of Ra Dice,93,9,Novomatic,BE,2021-02-25,bookofradice,novomatic
40 Finest XXL,94,9,Gamomat,BE,2021-02-25,40finestxxl,gamomat
Back to the Fruits,95,9,Gamomat,BE,2021-02-25,backtothefruits,gamomat
Book Of Crazy Chicken,96,9,Bally Wulff,BE,2021-02-25,bookofcrazychicken,ballywulff
Book of Madness,97,9,Gamomat,BE,2021-02-25,bookofmadness,gamomat
Book Of Madness Roar,98,9,Gamomat,BE,2021-02-25,bookofmadnessroar,gamomat
Books and Bulls,99,9,Gamomat,BE,2021-02-25,booksandbulls,gamomat
Twin Spin Megaways,100,6,NetEnt,BE,2021-02-25,twinspinmegaways,netent
Book of Dead,1,49,Play'n Go,BR,2021-02-25,bookofdead,playngo
Starburst,2,48,NetEnt,BR,2021-02-25,starburst,netent
Wolf Gold,3,48,Pragmatic Play,BR,2021-02-25,wolfgold,pragmaticplay
Gonzo's Quest,4,46,NetEnt,BR,2021-02-25,gonzosquest,netent
Legacy of Dead,5,50,Play'n Go,BR,2021-02-25,legacyofdead,playngo
Bonanza,6,52,Big Time Gaming,BR,2021-02-25,bonanza,bigtimegaming
Joker King,7,38,Pragmatic Play,BR,2021-02-25,jokerking,pragmaticplay
Gonzo's Quest Megaways,8,48,Red Tiger,BR,2021-02-25,gonzosquestmegaways,redtiger
3 Devils Pinball,9,25,Crazy Tooth Studio,BR,2021-02-25,3devilspinball,crazytoothstudio
Buffalo Blitz,10,21,Playtech,BR,2021-02-25,buffaloblitz,playtech
Age of the Gods God of Storms,11,16,Playtech Vikings,BR,2021-02-25,ageofthegodsgodofstorms,playtechvikings
Quantum Roulette,12,8,Playtech,BR,2021-02-25,quantumroulette,playtech
Razor Shark,13,38,Push Gaming,BR,2021-02-25,razorshark,pushgaming
Prissy Princess,14,30,Play'n Go,BR,2021-02-25,prissyprincess,playngo
Book Of Demi Gods 2,15,39,Spinomenal,BR,2021-02-25,bookofdemigods2,spinomenal
The Paying Piano Club,16,33,Play'n Go,BR,2021-02-25,thepayingpianoclub,playngo
Rise Of Olympus,17,41,Play'n Go,BR,2021-02-25,riseofolympus,playngo
Blue Wizard,18,4,Rarestone Gaming,BR,2021-02-25,bluewizard,rarestonegaming
Dynamite Riches,19,35,Red Tiger,BR,2021-02-25,dynamiteriches,redtiger
